Metadata_JCP2022,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,X_100,X_101,X_102,X_103,X_104,X_105,X_106,X_107,X_108,X_109,X_110,X_111,X_112,X_113,X_114,X_115,X_116,X_117,X_118,X_119,X_120,X_121,X_122,X_123,X_124,X_125,X_126,X_127,X_128,X_129,X_130,X_131,X_132,X_133,X_134,X_135,X_136,X_137,X_138,X_139,X_140,X_141,X_142,X_143,X_144,X_145,X_146,X_147,X_148,X_149,X_150,X_151,X_152,X_153,X_154,X_155,X_156,X_157,X_158,X_159,X_160,X_161,X_162,X_163,X_164,X_165,X_166,X_167,X_168,X_169,X_170,X_171,X_172,X_173,X_174,X_175,X_176,X_177,X_178,X_179,X_180,X_181,X_182,X_183,X_184,X_185,X_186,X_187,X_188,X_189,X_190,X_191,X_192,X_193,X_194,X_195,X_196,X_197,X_198,X_199,X_200,X_201,X_202,X_203,X_204,X_205,X_206,X_207,X_208,X_209,X_210,X_211,X_212,X_213,X_214,X_215,X_216,X_217,X_218,X_219,X_220,X_221,X_222,X_223,X_224,X_225,X_226,X_227,X_228,X_229,X_230,X_231,X_232,X_233,X_234,X_235,X_236,X_237,X_238,X_239,X_240,X_241,X_242,X_243,X_244,X_245,X_246,X_247,X_248,X_249,X_250,X_251,X_252,X_253,X_254,X_255,X_256,X_257,X_258,X_259,magnitude
JCP2022_800741,220.95491,-55.635662,0.9242199,0.16968372,-0.19365004,-1.2366796,-0.16622141,-0.16682802,-0.5757044,-0.63264424,-0.50012136,-0.97422236,0.33982706,0.054400206,-0.09037029,-1.7004492,0.6516453,0.23080936,0.42308354,0.8989792,0.1771286,-0.81835353,-0.033533964,-0.020390034,-0.1886569,-0.50119907,-0.28577682,-0.34755397,0.08891721,0.27559668,-0.7925018,0.44186705,1.0744889,1.1440711,-0.013763743,1.2809824,0.12896053,0.1195915,-0.56842846,-0.27806228,-0.2443097,0.277441,-0.014596915,0.8343109,0.45830804,-0.62042165,-0.1154056,0.16842118,0.37474567,0.23050034,0.5894347,0.15318936,-0.037546683,-0.13782327,0.21066228,0.60169446,-0.059980135,0.27054587,-0.0033420026,0.5969361,0.027828138,-0.13695233,-0.26683137,0.32696444,0.10014534,-0.15007012,-0.1996369,0.08301105,0.027642477,-0.21984181,0.062317528,-0.067885146,-0.032654595,0.21422443,0.050021745,0.13626544,-0.1621733,0.19110999,-0.17767999,0.09304636,-0.3185962,0.25937766,-0.038726427,0.49723673,-0.13663816,-0.30970177,-0.11569842,-0.082055986,0.14293453,-0.19151865,-0.03706143,0.070413634,-0.062259365,-0.31123638,-0.03619014,-0.17963736,0.07044768,0.11081698,-0.33672345,-0.3941669,0.15791255,-0.26392168,-0.25233716,-0.17529191,-0.23837094,-0.054455806,0.33966222,0.10285082,0.07684076,0.11503552,0.022241313,0.0062856795,-0.13986917,-0.111116305,0.30762452,-0.08382203,-0.34979087,0.056049854,0.015190435,-0.253565,0.22982407,0.15490608,-0.10810127,-0.060084917,0.20928028,0.33163503,-0.06886559,-0.05467657,-0.11147134,0.06710111,-0.024917599,-0.254106,-0.12734969,-0.10727744,-0.15234116,0.03643825,-0.018905407,-0.22072987,0.10747745,0.21211782,0.04379319,-0.0947809,0.02385747,0.20600238,0.12220724,-0.24125323,-0.055530887,-0.12652692,0.04863832,-0.3906022,-0.09112743,0.051808476,-0.21444257,-0.20107524,0.029529493,0.09162564,-0.072736755,-0.06017847,-0.009026112,-0.017493498,-0.04625809,0.038861312,0.1928192,-0.14445439,0.23464525,0.06514337,0.1222914,-0.08758063,-0.1222408,0.013030693,-0.08974421,0.12672277,0.20904088,0.027976776,0.19839187,-0.16299696,-0.078504205,-0.030442039,-0.067987725,-0.078641534,0.19119118,0.083375946,0.18862396,-0.2066218,-0.22726102,0.19421037,-0.045969885,0.17836376,0.1167442,0.12946717,0.1703616,-0.016483169,0.16364078,-0.011249143,0.45559615,0.48799747,0.08024068,0.022273958,-0.35278893,0.30268532,0.46845818,-0.092537485,0.044512358,-0.1835309,0.083976164,0.3338537,0.09923582,0.118461326,0.17361991,-0.16028248,0.09574603,0.3957645,0.029781451,0.099206604,-0.04700898,-0.05483787,0.0029091493,-0.10145988,0.061786167,-0.01885936,-0.16091065,0.07416137,-0.12561709,0.10292463,0.111913145,-0.09006349,0.056279995,-0.016166862,-0.046486672,-0.10044334,-0.14989164,-0.17097245,-0.075212136,-0.12868096,0.08271307,-0.13716081,-0.059383422,-0.014943068,-0.022922944,0.1309193,0.020507636,-0.0516605,-0.08168703,0.040584292,-0.12727651,0.037785344,-0.095149375,-0.07529122,-0.02405912,0.009618031,0.122774705,0.00603046,-0.034119766,-0.06738766,-0.044181,0.0673996,0.012905216,0.061679523,-0.058191735,227.90413
JCP2022_802355,74.76695,61.40385,-1.2527931,1.9262526,-0.7478203,0.12368901,1.8161777,-1.0370255,-0.01641531,-0.29435754,0.9094386,-3.936502,0.63876396,-1.3120873,-0.3423432,-3.114286,-1.4085512,3.1090255,2.0126028,-0.2053181,-0.57549703,-0.7855879,-0.98733795,-0.59049904,0.5470444,-0.6349821,-0.012354547,0.012889731,0.35674208,-0.2096904,-0.9953869,1.1248368,1.5437393,2.2627618,0.264323,0.86951363,-0.44558892,0.023974663,0.7119284,-1.0245639,0.05933044,0.52772576,0.6627379,2.2569003,0.1831862,-0.96885526,-0.14031062,0.47387752,0.8352116,0.05374337,2.133738,0.8583417,-0.096347384,-0.6202817,1.6299238,1.7188148,-0.4111859,0.34702855,-0.5618342,-0.0266271,-0.10069488,0.19953331,0.17627701,0.42094666,-0.61388505,0.41002172,-0.5960794,0.43128577,0.6648733,-0.36668983,-0.13529968,-0.5333894,-0.28128645,0.56814396,-0.28541932,0.51754487,0.2069029,0.24293587,0.2741907,0.13342956,-0.1298255,0.20375724,0.36950198,0.24538419,0.16387895,-0.4761805,-0.07276591,-0.14349917,0.14062002,0.18301806,-0.27220887,-0.17093807,0.2269688,-0.09548028,0.33992842,-0.20278677,-0.017554294,0.041121505,0.06369032,0.42246622,0.07056385,-0.8380002,-0.94836795,-0.90095997,-0.10160599,-0.416197,0.110031985,0.0971182,-0.19497843,-0.2525714,0.2811835,0.17433274,-0.036429387,-0.41433987,0.44951114,-0.15504383,-0.5090052,0.073293455,-0.40670142,-0.34301612,-0.10719496,0.2660605,-0.23369606,-0.007462561,0.11270945,0.25672752,-0.107233144,0.14061065,-0.043142658,0.010087892,-0.19667564,-0.037694726,0.071274646,0.02028867,0.29530925,0.06791647,-0.45570102,-0.21804313,0.07154334,-0.009160983,-0.10285978,-0.059280187,-0.465833,0.06438617,0.3346507,-0.06719796,0.3632912,-0.13366789,-0.08655937,-0.5685359,0.014086723,-0.14014554,-0.011365676,-0.12446,0.32607156,0.24338618,0.4103171,-0.08468163,0.03858585,-0.26721382,-0.2541615,-0.4940931,0.50011724,-0.6171687,-0.056729726,-0.19312315,0.18396576,-0.3948192,-0.34904084,-0.27535585,0.08710472,0.09369589,0.40130973,-0.20141526,0.31139222,-0.20423207,0.09013915,0.3139945,-0.20102568,-0.19191515,0.12205867,0.38428226,0.106974766,-0.5382227,-0.29311413,0.18104173,-0.045778073,0.26402625,0.5424911,0.42967492,1.098506,-0.06556161,0.6697592,-0.35223666,0.91492736,1.2882795,0.359955,0.41458836,-0.600227,0.5488532,0.7471598,-0.35092363,0.001871413,-0.62305295,0.36048442,1.0057214,0.45862928,0.54956776,0.20829125,-0.24365239,0.124571346,0.64687455,-0.023103034,0.117955804,-0.31027353,0.04104561,0.20836544,-0.25779507,0.35720524,-0.067070805,-0.13430408,0.076996155,-0.22952108,-0.06012292,-0.17195524,-0.058502484,0.0483723,-0.09947626,-0.11910562,-0.05051493,0.01951853,0.009704346,-0.11646962,-0.12282266,0.017039532,-0.135518,-0.0893027,-0.17153783,0.036446102,-0.14578323,0.14928584,0.20140186,0.0030243106,0.08743189,0.03632286,0.0060674576,0.0101367375,-0.14386277,-0.10089652,0.004421937,-0.03942679,0.14140654,0.1390843,-0.06537013,-0.0419961,-0.008390772,-0.024749016,-0.09939678,0.053278007,97.32555
JCP2022_807946,61.246918,10.669564,0.03756867,0.8100624,-0.69181156,0.6791216,0.22498481,1.374477,-0.40962926,-0.25849786,0.6479978,4.391789,-0.47693223,-1.9417057,0.95632076,-2.2750025,0.7787665,4.6064725,17.33815,0.4354294,5.7975454,-2.9712,-1.9735441,3.6940732,2.223552,-1.4641473,0.92174786,0.8247957,0.14880142,0.19069491,0.41820765,-0.9686531,-0.3531472,-1.8918902,-0.4437426,-1.681722,1.0922905,0.101044975,-0.24243665,0.8728482,-1.1839021,-0.6488377,-0.39386767,-2.3719203,-0.5083279,1.534684,-0.22539921,-0.24313307,-0.70526284,-1.1050972,-1.5655981,-1.5515245,0.3895209,0.77177346,-0.78966457,-0.89065635,0.2853348,-0.57470936,0.11230452,0.8051361,-0.3371676,-0.87843144,-0.9506882,0.7053669,0.30062744,0.31565422,0.43743712,-0.100873016,1.0616899,0.19401088,-0.71637315,-0.08468877,-0.53243667,-0.8439782,-0.21130817,0.43501702,-0.075220644,0.14376156,-0.0906163,-0.47558904,0.14539771,-0.045974664,0.16611196,0.13379295,-0.20036116,0.088060215,-0.07549183,0.66423553,0.256355,1.0072984,0.832709,-0.24436553,0.9125727,0.8127778,0.6452259,1.92654,0.40404472,1.008997,-0.6852627,0.27116722,-0.5209218,3.5010312,3.4921734,3.0014653,0.014708364,0.61856645,-0.84835595,-1.4665377,-0.037021976,0.17665018,-0.25890917,-0.09557117,0.10808013,0.8979456,-0.8002521,0.52760035,0.75374377,0.043869365,0.26733607,0.6825283,0.38333663,0.2093612,0.09797571,0.20510808,0.10217657,-0.11802332,-0.42167848,-0.13796389,0.27184767,0.15793571,0.030731702,0.28059235,-0.042106118,0.23227215,0.06428851,-0.042944197,-0.09162863,0.089473315,0.113493726,-0.027895033,0.031030882,0.02443314,0.07072467,0.057591967,0.04442797,-0.08755919,-0.14120561,-0.018646443,-0.08752663,-0.0017047286,0.108334795,0.12591907,0.0064500184,0.24744663,-0.19794364,0.0041630343,-0.11710423,-0.13967207,-0.17302412,-0.06283171,0.055063806,0.03897614,-0.09354575,0.04338808,0.099925175,0.011005235,-0.07422926,0.09278373,-0.05127299,0.024559606,0.030622717,-0.1290427,-0.23987763,0.086991355,-0.13967781,0.036916643,0.046277545,-0.073078915,0.036571413,0.08335892,-0.22975354,-0.011607808,0.06209097,0.0363513,0.003366089,-0.09606406,0.05878409,-0.18053854,-0.20641355,-0.00429471,-0.17981908,0.025579363,-0.09530829,0.15928291,-0.2139552,-0.30710796,-0.07651343,-0.22064385,0.35547817,-0.16076393,-0.19388637,0.077095136,-0.12787758,0.18563159,-0.14869551,-0.4531755,-0.14642684,-0.16375479,-0.12977159,0.07068082,-0.12968433,-0.28779,-0.08399514,-0.046195947,0.16733935,0.089848526,-0.11543284,0.037653204,-0.051677138,0.10897324,0.09999551,0.023318294,0.017016971,0.059887785,0.020332169,-0.13742879,-0.0014522582,-0.029625088,0.050607137,0.075002864,0.055769872,0.034298483,0.09278358,0.13283533,0.04929667,0.075972535,0.17164662,-0.029146528,0.03312189,0.044184256,-0.101814285,-0.046455856,0.08826055,-0.10826291,-0.020584686,0.0555987,-0.110168874,0.08753926,-0.04515583,-0.10434999,-0.04629264,-0.039434224,0.0048629763,0.05977584,0.06665472,0.029936586,-0.050085165,0.08833994,0.06390327,66.16566
JCP2022_804757,3.6136234,4.8000674,41.425026,1.3215498,-2.3942566,19.504179,-0.668389,7.651124,0.047091488,18.432838,-2.8603854,8.076975,-4.3943644,-12.378338,0.05013795,-12.931605,-1.9650118,5.869307,0.3846821,1.1812783,-10.108019,6.1017513,3.3835187,-0.652226,-4.2014794,0.8640396,-2.902091,0.14983234,4.6760507,2.3541195,2.006445,3.7216167,-0.9966661,7.204848,1.5918707,4.6792817,-1.1759037,0.19007674,-1.2145607,-2.158221,2.2116773,1.9570729,-3.4275296,1.0486935,-0.30611148,-1.7038355,0.037571948,-2.4208133,0.7815138,-0.54586565,-0.86512834,-0.005689931,-0.49400765,0.097864814,-3.7979846,-0.8053881,-1.2244824,0.765156,1.9102405,1.101864,-3.4905503,-1.1593664,-1.2631571,-0.84719163,-1.0016775,-0.72788435,1.3609164,1.7847134,0.57113105,1.2981246,-1.310268,-0.45622176,-0.6561216,-0.92949677,1.3376999,-0.020353794,0.8475809,-0.8647003,-1.1485145,1.4164237,-2.130024,1.3608117,-1.6700442,-0.8714391,0.25304565,0.7808682,0.23144078,-0.7126319,-0.3232547,0.92398214,-0.5604371,0.06903477,-0.48133644,-0.26123953,0.15000136,0.66751707,-0.50537854,0.6042654,0.013967116,-0.27786055,-0.29139394,-0.01670506,0.7437602,-0.12759276,-0.75541437,0.24700394,0.82723725,0.28934413,-0.23547916,-0.35201985,0.25083068,0.111199215,-0.049207807,0.15149264,0.3608618,0.8811372,-0.18739367,-0.85334396,-0.5361539,-0.6079904,0.3613503,0.03311477,-0.1698344,0.3473093,-1.922973,0.1667591,-0.18902674,-0.32045335,-0.5751236,-1.4357467,0.14063963,0.9303516,0.44577685,-0.3852726,-0.2507886,-1.4685159,1.2260534,0.3249647,0.25803962,0.0360991,-0.0107510565,0.68291426,0.13929248,-0.9670267,-0.66381854,0.2597251,-0.748094,0.06302878,-0.172774,-0.047672343,0.5719703,-0.19584006,-0.30040222,-0.0005453527,-0.42159104,0.83478564,-0.30286407,-0.13219596,-0.10918827,0.14082177,-0.90235436,0.76633865,-0.59031487,-0.5326412,-0.62336063,-0.19770212,0.4575894,0.38874644,-0.07241535,-0.6265489,0.06241218,-0.11554766,0.03725519,-0.015613484,0.52339065,-0.28005326,0.059732057,-0.36832395,-0.26135254,-0.16479078,0.078854546,0.38919288,-0.5508667,0.27195394,0.39473802,0.32578748,0.25573617,0.039486274,0.017866325,-0.06132237,0.2575525,-0.72377,-0.09216505,0.24236178,0.23092973,0.060238473,-0.59945214,0.20356938,-0.21553592,0.41771585,-0.34854308,-0.0794966,-0.31228203,-0.23297533,-0.21055444,0.14900151,0.15211299,0.022440255,-0.39528123,0.45328355,-0.14404812,-0.18231252,-0.44371286,0.38648266,-0.049050927,0.19872862,0.10407595,0.23682651,0.52443904,-0.24342266,-0.121811286,-0.36488414,0.26081833,0.15225433,0.16594055,0.2080966,-0.6686791,-0.37031206,0.11169062,0.05461333,-0.15549411,-0.02817682,-0.051241457,-0.036261152,0.25660396,0.11434261,0.4293539,0.17038128,-0.44962484,0.016067218,-0.3196029,-0.25240853,0.44125828,-0.05360198,0.037233233,0.04113053,0.3783428,-0.49804989,-0.1264266,0.12642801,-0.30237728,0.14612502,0.08224319,0.37373018,-0.37554315,0.56453764,0.114062,-0.02238394,0.40518928,58.59738
JCP2022_800979,46.742443,30.890106,-0.77579564,-0.40524498,-0.028726503,-0.60994923,0.026229113,-0.1671903,0.65111667,-1.0304924,0.30307376,-4.260465,0.8437578,2.1675625,-0.5070572,0.72737855,-0.20995201,-3.052388,-8.161454,-0.48431334,-2.5901926,1.7683517,1.2168831,-1.0711541,-0.4163545,-0.14209314,-0.5847084,-0.25615484,-0.8817594,-0.08418363,0.61875015,-0.29582977,-1.0629076,-0.89656305,-0.41942486,-0.3652587,0.077237904,-0.29396868,-0.1377952,0.31597143,0.30651692,-0.53601503,-0.25325742,-1.3574944,-0.033777867,0.14085586,0.33603144,-0.49239358,-0.42180192,0.01973367,-0.9680174,-0.5490015,0.040400077,0.52607423,-1.316411,-0.68403214,0.23564446,-0.34448567,0.1035586,0.13034694,0.38097823,0.0048192046,0.4215885,-0.31881893,-0.003718118,0.0008488248,0.028155765,-0.54357857,-0.35464466,-0.12496694,-0.43561414,0.020869376,-0.29591733,-0.28207338,0.25728294,0.006400307,0.04753782,0.004215926,0.04502662,0.12521075,0.034718793,0.06183003,-0.21835004,-0.07076884,-0.18178971,0.07393614,0.23882125,0.11748811,-0.09163335,0.21780574,0.16219789,-0.04389538,0.016188838,-0.03915131,-0.007279416,0.28891274,0.016785061,0.045094386,-0.16382638,-0.061495036,-0.13006514,0.45164275,0.65539765,0.44282174,-0.03284009,-0.010616531,-0.24454851,0.08554462,-0.057584915,-0.0136539,-0.15738954,-0.3074713,-0.1278791,0.23786741,-0.12795651,0.2986957,0.28835282,0.11832174,0.15992288,0.24980645,0.05214864,-0.09080737,0.044238944,0.17734836,-0.26015016,0.030714067,-0.10668524,-0.04616967,-0.11878386,-0.06399513,-0.009588475,0.061335374,0.11971285,0.09927557,-0.19578154,-0.0024158906,0.15733923,0.14533843,0.12784304,-0.07762111,-0.009673382,-0.008401215,0.15138935,0.11519256,-0.09098929,-0.007482575,-0.18401249,-0.0523551,0.076919354,0.37812677,0.35172477,0.10051196,-0.10615415,0.19337904,-0.10867522,-0.1266068,-0.14524008,-0.11163,0.088579886,0.08360365,0.24550432,-0.01358368,-0.00392736,0.13650025,-0.021891063,0.09657469,-0.100086175,0.16102733,0.05361406,-0.09662334,0.13488816,-0.10026434,-0.44638753,-0.036782343,-0.17976618,0.19962734,0.025405651,0.054390263,0.12820731,0.07743112,-0.17913084,-0.015040278,-0.039453458,0.07985904,0.27868357,-0.13241963,0.16141482,-0.07267859,-0.18541116,-0.13676442,-0.4532256,0.012577732,-0.19253503,0.2553973,-0.44994107,-0.6178394,-0.17135721,-0.19667394,0.2984745,-0.17111373,-0.36046004,0.14257199,-0.106949635,0.26909825,-0.2137555,-0.49027944,-0.20200653,-0.2125179,-0.1303966,0.205555,-0.07873475,-0.2922913,-0.09667236,-0.0021653865,0.1831827,0.0884637,-0.045962498,0.14038628,-0.061873555,-0.049865123,0.08906367,-0.061926354,-0.07929496,0.0788615,0.12635289,-0.033980228,0.061334368,0.035638478,-0.16475368,0.026705971,0.10563642,-0.0791887,-0.00277064,0.04592222,0.049169254,-0.18646358,0.07331326,0.083849065,0.0069025233,0.116128266,-0.08815485,-0.07747645,-0.02401577,-0.0818915,-0.085870475,0.091692686,0.051889066,0.06251455,-0.07999975,0.037052203,0.0021613922,0.024096189,0.078751124,0.056588884,0.008480835,-0.03583139,-0.03638797,-0.0053903065,-0.0031343575,57.20624
JCP2022_807752,20.218641,8.28122,1.266633,0.0888232,0.48916072,0.98568916,1.571485,0.23807731,-2.7405672,2.5245087,2.3212306,32.91358,-3.3509097,3.6108513,4.397546,11.597114,-1.5200872,-4.767867,-3.4857044,1.718388,2.0725393,-2.151264,-0.90902203,1.2742218,-0.3268086,1.059601,0.51354873,0.45999202,-0.058779407,0.22203867,-0.3361187,-0.38293153,0.61412054,0.77180076,-0.4963677,-0.40867406,0.6666579,-0.09880872,0.3661905,-0.40957564,-1.1177579,0.3329647,-0.024477948,0.41547832,-0.3308661,0.22924408,0.1028863,-0.07293286,0.160484,-0.2271096,0.61371845,-0.12522057,0.2889091,0.03411206,0.24182543,0.29436612,0.33749965,0.40830836,0.03316132,0.033614278,-0.008398461,-0.2922174,-0.43664026,0.17582688,0.25464764,0.26122445,-0.21160194,0.092624396,0.3227963,-0.1561692,-0.0060408027,0.19087495,0.20821317,-0.027161205,0.068780445,0.20166048,0.031314217,-0.075021215,0.18893278,-0.24043718,0.2672077,0.12867628,0.18153068,0.07470683,-0.21997833,-0.024975125,-0.29406393,0.5108902,-0.077471875,0.4675023,-0.075267226,-0.11320249,0.16087067,0.25666505,0.08108779,0.06507812,0.04198391,0.109893404,0.08075955,-0.19653575,-0.1414116,0.21878567,0.36481765,0.14943577,-0.003009074,-0.06279151,0.04976142,-0.1639015,0.110700965,0.09278277,0.05678109,-0.0760946,-0.061989106,-0.032008033,-0.13434431,-0.08903096,-0.035233352,-0.09534515,0.052118503,-0.11099963,-0.043299325,0.18827789,-0.19423784,-0.0042237043,0.06793021,0.06000056,-0.07576121,-0.11104343,0.2258449,-0.071705274,-0.04673353,-0.037599616,0.05616601,-0.05151503,-0.10859952,-0.010048391,-0.14458308,-0.11322139,0.11025864,0.022775799,-0.039331894,0.07478743,-0.1307071,-0.19093177,0.120825134,0.044922985,0.2025288,-0.05106529,0.10344807,-0.08411296,0.036275994,0.04224802,0.056833833,0.07954274,0.01824495,0.011521173,0.0820768,-0.076276086,-0.10922625,0.09376584,-0.12002267,-0.044773787,0.0018199503,-0.022851422,0.073020294,-0.038513742,-0.02745885,-0.026280487,-0.109074995,0.2087383,0.017131947,-0.03235507,0.05700768,-0.038086116,-0.07378077,0.00043962896,0.036558025,-0.016370252,0.008387998,-0.13161418,-0.0148026915,0.085107155,-0.07254497,-0.06308775,-0.0807697,-0.03170959,-0.14440367,-0.04998673,0.19949558,0.1686887,0.25557107,0.12727991,0.08598693,-0.25835133,0.38309777,0.46906337,0.07868375,0.15092966,-0.119534,0.09869911,0.14244778,-0.19533747,0.018537734,-0.13143568,0.08280663,0.3281458,-0.018271735,0.251202,0.019808266,-0.10946329,0.14192955,0.119668305,0.11121939,0.0077208327,-0.08746469,0.008475999,0.08288143,0.03318852,0.08499329,-0.10103148,-0.15465431,-9.2488524e-05,-0.045874972,0.04428647,-0.15358582,-0.05200986,0.045622945,-0.026523441,-0.047571264,-0.14510565,0.18092838,-0.25756398,-0.13976803,-0.4256881,-0.052882336,-0.05476873,-0.08514686,0.12884346,0.010749513,0.100343466,0.06171431,-0.08920219,-0.10387079,0.10105882,-0.00064308645,-0.008200574,0.038849883,-0.13173346,-0.010959396,0.023032943,-0.053030916,0.11320566,-0.017487997,0.101752974,0.021504605,0.051120013,0.02521744,0.024805753,-0.07925101,42.731194
JCP2022_807634,0.08667043,0.47335204,30.475922,2.4144158,-1.230188,2.4081001,-2.3555827,1.296279,0.56302434,8.764814,0.5114895,0.4088804,0.8788351,-1.3464634,1.3394015,-5.0624933,1.110973,1.8751045,-1.785883,1.0870886,-1.4128234,0.48204494,1.9756094,0.6894905,-1.4012668,0.87682515,-1.4065632,0.42722207,1.7840726,0.54259044,0.6118527,-1.5098052,-2.0270886,0.6803991,-1.3088965,-0.48025617,0.24187775,-0.2078819,2.187493,-0.557907,-2.3679686,-0.17966846,-0.20910835,-0.9804432,-1.076528,-0.077645764,0.4500626,-2.7892814,-0.43744868,-0.6679803,-1.6395849,-1.1380113,2.1521635,1.0770319,-0.69866115,-0.84368455,0.9329084,-0.69048524,-0.738551,0.66677934,-1.3222822,-0.8596756,1.1364719,-0.9891264,0.46556872,0.6384889,-1.1415122,1.7272266,0.58204955,-0.3666394,1.8053766,0.05893929,1.0397848,0.36845988,0.00030061006,0.023276115,-0.1351989,0.3567315,1.8536288,0.58163655,0.032758333,1.3121033,-0.70944226,0.36013186,-0.45456257,0.41496858,-1.3773831,-0.50193983,-0.047548782,-1.142788,0.07597767,-0.74313915,0.28032097,-0.4686974,-0.683648,0.61272967,0.36786562,0.40484506,0.03053234,0.7708939,0.12240739,-0.18470764,-0.09080287,0.50975883,1.3730305,0.1361002,-0.6295841,0.46952158,0.7099042,-0.47275227,0.1778366,-0.30639124,-0.24376528,-0.6164133,-0.174945,-1.0596097,0.29628414,0.15755776,0.6715578,-0.6321775,-0.026261736,0.15868454,0.041453123,0.34909034,1.5585749,0.36030602,0.24061012,-0.44982535,-0.2262272,0.84858817,-0.27901587,0.55964005,0.42457873,0.45637608,0.8769457,0.5505241,-0.37494797,-0.09382467,-0.7002929,0.014474263,-0.078934975,-0.27455866,0.14161943,0.58398855,-0.022733282,0.20381407,-0.007059431,0.48220706,0.48517781,-0.6264536,-0.25689042,0.08225562,-0.34360686,0.0841257,0.15651019,0.23160353,0.16223428,-0.38342687,-0.41776037,0.017786372,-0.27607387,-0.762019,0.16197543,-0.20871365,-0.3919548,0.24134925,0.2418547,-0.30182832,0.1603346,-1.1060278,0.3524384,-0.043181825,0.18485458,0.25984246,-0.49091524,-0.42839783,0.010941053,0.16864148,-0.102218665,0.67426884,-0.020706987,0.41428012,0.87983596,0.5040125,-0.549492,-0.7767874,0.012669168,0.04515207,-0.12404273,0.23982541,-0.08343414,-0.111624874,-0.47476205,0.042963803,-0.43412796,-0.019002032,0.32730994,-0.16517568,-0.20831648,0.022790004,-0.058668666,-0.2724627,0.11005773,0.31258658,-0.5875252,-0.57107306,-0.2709203,-0.036171645,-0.01647894,0.055658795,-0.49897805,0.5409628,0.37740773,-0.17683257,-0.36014605,-0.93136203,-0.12631544,-0.13999325,0.107338145,-0.6224559,0.017295038,-0.15515366,-0.051215686,-0.019773,-0.29992172,0.49454698,0.08441297,-0.45475587,0.09294368,-0.5032165,-0.18471773,-0.099154636,-0.40799698,0.05930228,-0.3523016,-0.038235098,-0.21087256,0.18355119,0.4172817,-0.43738857,0.28512603,-0.09512015,-0.2870099,-0.22169527,0.049877085,-0.46052122,-0.03502538,-0.7511921,0.28124946,0.113901414,-0.013821217,-0.010985553,0.024724782,-0.29129234,-0.09763871,0.022190694,-0.2591094,-0.4054769,-0.23693927,34.342438
