JCP2022_804561,8.586572
JCP2022_801727,8.586239
JCP2022_804756,8.553845
JCP2022_804110,8.496924
JCP2022_806345,8.434192
JCP2022_803897,8.413288
JCP2022_804671,8.409985
JCP2022_807952,8.398074
JCP2022_804755,8.376431
JCP2022_807355,8.368268
JCP2022_804050,8.349242
JCP2022_801142,8.325323
JCP2022_805769,8.317139
JCP2022_801976,8.304315
JCP2022_805437,8.26411
JCP2022_801747,8.244707
JCP2022_800864,8.20831
JCP2022_807293,8.206398
JCP2022_801736,8.150673
JCP2022_806267,8.119629
JCP2022_805108,8.096233
JCP2022_800953,8.078876
JCP2022_807648,8.05561
JCP2022_805458,8.045995
JCP2022_803330,8.026792
JCP2022_802162,8.011859
JCP2022_801559,8.00648
JCP2022_801510,8.004973
JCP2022_803270,7.991926
JCP2022_805163,7.961487
JCP2022_804409,7.9606085
JCP2022_805155,7.9600763
JCP2022_805486,7.9505715
JCP2022_805807,7.9418406
JCP2022_801542,7.9088464
JCP2022_804098,7.8834786
JCP2022_801959,7.85626
JCP2022_807678,7.828381
JCP2022_805943,7.821819
JCP2022_804101,7.8150306
JCP2022_803325,7.768824
JCP2022_806822,7.741474
JCP2022_805209,7.7138553
JCP2022_807207,7.7072845
JCP2022_807744,7.7062936
JCP2022_804704,7.6836376
JCP2022_801448,7.6699734
JCP2022_801739,7.66658
JCP2022_806147,7.657183
JCP2022_806754,7.6531096
JCP2022_807676,7.6442547
JCP2022_802500,7.6403017
JCP2022_800326,7.6341243
JCP2022_805354,7.6004624
JCP2022_800839,7.5859876
JCP2022_806381,7.5708814
JCP2022_805281,7.5474687
JCP2022_800504,7.507173
JCP2022_803408,7.486064
JCP2022_800436,7.4837446
JCP2022_803858,7.4810095
JCP2022_801937,7.4720216
JCP2022_802053,7.470473
JCP2022_807548,7.456594
JCP2022_800035,7.444392
JCP2022_807045,7.4401755
JCP2022_800583,7.43702
JCP2022_802200,7.4287834
JCP2022_804628,7.383335
JCP2022_807587,7.3826694
JCP2022_800545,7.3816338
JCP2022_806248,7.3768983
JCP2022_804074,7.372301
JCP2022_801195,7.3463793
JCP2022_802503,7.34127
JCP2022_805353,7.3070374
JCP2022_807843,7.2838507
JCP2022_800710,7.282537
JCP2022_806927,7.281074
JCP2022_803203,7.271891
JCP2022_803783,7.267781
JCP2022_800944,7.2593884
JCP2022_801807,7.2504716
JCP2022_803982,7.2380013
JCP2022_806295,7.2316647
JCP2022_800151,7.2316284
JCP2022_807036,7.225539
JCP2022_802502,7.2235165
JCP2022_805610,7.2169914
JCP2022_805881,7.2114177
JCP2022_806924,7.20614
JCP2022_807244,7.2006974
JCP2022_802052,7.1816154
JCP2022_802098,7.1718087
JCP2022_800863,7.1626253
JCP2022_802609,7.152384
JCP2022_805799,7.1522226
JCP2022_802054,7.1419706
JCP2022_801614,7.126199
JCP2022_802324,7.1089206
JCP2022_801452,7.104106
JCP2022_805352,7.104059
JCP2022_800982,7.0983105
JCP2022_802050,7.0978255
JCP2022_807450,7.096122
JCP2022_807512,7.0894747
JCP2022_807721,7.0858746
JCP2022_805405,7.0767612
JCP2022_807449,7.061501
JCP2022_804091,7.0589175
JCP2022_801787,7.0587196
JCP2022_802139,7.0420403
JCP2022_803575,7.031726
JCP2022_804559,6.9964747
JCP2022_804287,6.986854
JCP2022_803133,6.9834156
JCP2022_806256,6.975586
JCP2022_803023,6.9613705
JCP2022_802633,6.959589
JCP2022_807400,6.946274
JCP2022_805971,6.9428563
JCP2022_802926,6.916611
JCP2022_800943,6.9125113
JCP2022_806508,6.885326
JCP2022_804158,6.882573
JCP2022_807740,6.871263
JCP2022_804109,6.858992
JCP2022_805827,6.858868
JCP2022_801467,6.85426
JCP2022_801956,6.834477
JCP2022_807460,6.8226886
JCP2022_803497,6.8184776
JCP2022_801806,6.791704
JCP2022_802317,6.7768307
JCP2022_805351,6.771569
JCP2022_806704,6.7710133
JCP2022_805338,6.7461534
JCP2022_805803,6.7448463
JCP2022_804938,6.734913
JCP2022_804505,6.72601
JCP2022_802078,6.7225885
JCP2022_802688,6.7184486
JCP2022_805512,6.708259
JCP2022_806782,6.702376
JCP2022_802739,6.692946
JCP2022_807290,6.690244
JCP2022_800460,6.667997
JCP2022_802653,6.6678467
JCP2022_801797,6.6632824
JCP2022_806146,6.629657
JCP2022_800399,6.624568
JCP2022_805566,6.622585
JCP2022_807533,6.5998235
JCP2022_805267,6.575536
JCP2022_805713,6.56932
JCP2022_801283,6.5565
JCP2022_803089,6.5543184
JCP2022_802051,6.5456038
JCP2022_806318,6.5247235
JCP2022_806179,6.518933
JCP2022_800952,6.51833
JCP2022_804873,6.509354
JCP2022_801735,6.5082273
JCP2022_801186,6.50164
JCP2022_800843,6.486102
JCP2022_803725,6.474839
JCP2022_802083,6.4616446
JCP2022_806783,6.4607573
JCP2022_807662,6.4486933
JCP2022_805125,6.4480896
JCP2022_800735,6.4457617
JCP2022_803269,6.419995
JCP2022_804679,6.3894806
JCP2022_805212,6.378681
JCP2022_801287,6.37316
JCP2022_805496,6.362921
JCP2022_804634,6.359222
JCP2022_803290,6.348156
JCP2022_802055,6.3480887
JCP2022_800478,6.3467183
JCP2022_803512,6.342708
JCP2022_800085,6.3326902
JCP2022_802105,6.311867
JCP2022_800830,6.307331
JCP2022_807276,6.30445
JCP2022_802989,6.2925
JCP2022_801743,6.2913456
JCP2022_801723,6.2791195
JCP2022_801986,6.277651
JCP2022_806662,6.271007
JCP2022_805815,6.265162
JCP2022_807962,6.25926
JCP2022_807955,6.246426
JCP2022_800513,6.241767
JCP2022_804138,6.2407837
JCP2022_801583,6.2392287
JCP2022_805158,6.2364664
JCP2022_806961,6.2330565
JCP2022_807200,6.2322097
JCP2022_800748,6.2244215
JCP2022_807465,6.20558
JCP2022_807911,6.1995096
JCP2022_806672,6.1929135
JCP2022_803421,6.182343
JCP2022_801433,6.176017
JCP2022_807436,6.1739497
JCP2022_805161,6.1736145
JCP2022_807921,6.172859
JCP2022_807616,6.156509
JCP2022_805636,6.1404247
JCP2022_806967,6.138715
JCP2022_807751,6.1342487
JCP2022_807459,6.1339827
JCP2022_807903,6.111196
JCP2022_805907,6.110445
JCP2022_804130,6.1062703
JCP2022_803546,6.102274
JCP2022_806384,6.0990973
JCP2022_807437,6.0909634
JCP2022_805444,6.0899973
JCP2022_805260,6.070914
JCP2022_803640,6.0561504
JCP2022_804752,6.0523586
JCP2022_807598,6.043187
JCP2022_800353,6.034979
JCP2022_800667,6.0216002
JCP2022_802801,6.0169516
JCP2022_807802,5.9901114
JCP2022_803995,5.975979
JCP2022_805072,5.964922
JCP2022_801016,5.9618735
JCP2022_800654,5.956235
JCP2022_802931,5.9544864
JCP2022_800449,5.939306
JCP2022_807196,5.9297795
JCP2022_805909,5.9170423
JCP2022_804112,5.9153123
JCP2022_803399,5.9151864
JCP2022_800946,5.9149933
JCP2022_803167,5.9055853
JCP2022_803971,5.9041367
JCP2022_807061,5.8944645
JCP2022_807212,5.8908844
JCP2022_801822,5.8753295
JCP2022_807495,5.8700175
JCP2022_807009,5.8629
JCP2022_805507,5.8604913
JCP2022_803992,5.85866
JCP2022_806025,5.8585377
JCP2022_801030,5.855929
JCP2022_806821,5.855849
JCP2022_806907,5.855587
JCP2022_806487,5.849214
JCP2022_806939,5.842312
JCP2022_802889,5.830745
JCP2022_805355,5.8301134
JCP2022_807289,5.8288383
JCP2022_804014,5.8238473
JCP2022_803078,5.8231072
JCP2022_805346,5.8159165
JCP2022_801432,5.797056
JCP2022_801720,5.7925096
JCP2022_805859,5.7889533
JCP2022_805025,5.7880373
JCP2022_801532,5.785086
JCP2022_807320,5.776346
JCP2022_805417,5.7762923
JCP2022_801194,5.7762103
JCP2022_804590,5.768213
JCP2022_800533,5.759235
JCP2022_806635,5.7472215
JCP2022_803255,5.733176
JCP2022_801535,5.733116
JCP2022_803946,5.7270265
JCP2022_804560,5.7240844
JCP2022_803018,5.7166286
JCP2022_805511,5.7155724
JCP2022_804662,5.7153783
JCP2022_800736,5.6940494
JCP2022_800832,5.691125
JCP2022_806167,5.687832
JCP2022_801960,5.682673
JCP2022_802574,5.67385
JCP2022_805567,5.668975
JCP2022_803299,5.6615133
JCP2022_806820,5.65915
JCP2022_807011,5.6496735
JCP2022_804035,5.643485
JCP2022_802082,5.6404324
JCP2022_805669,5.6404157
JCP2022_805439,5.6395836
JCP2022_806681,5.6379447
JCP2022_801531,5.63704
JCP2022_804405,5.636436
JCP2022_802953,5.6348677
JCP2022_804655,5.627213
JCP2022_806176,5.613436
JCP2022_807633,5.594777
JCP2022_806781,5.5877213
JCP2022_804349,5.5863643
JCP2022_807517,5.5638947
JCP2022_801814,5.5618677
JCP2022_804165,5.559556
JCP2022_803488,5.5506377
JCP2022_804053,5.547492
JCP2022_807069,5.5414577
JCP2022_801552,5.5362477
JCP2022_800292,5.533794
JCP2022_802508,5.5301795
JCP2022_804710,5.520449
JCP2022_806663,5.519307
JCP2022_806888,5.5185366
JCP2022_802321,5.5154214
JCP2022_802214,5.500124
JCP2022_802213,5.495337
JCP2022_806743,5.4927425
JCP2022_807924,5.4823365
JCP2022_805327,5.475424
JCP2022_807441,5.47146
JCP2022_802752,5.471368
JCP2022_805786,5.470362
JCP2022_804937,5.45997
JCP2022_807401,5.459576
JCP2022_800728,5.4579673
JCP2022_804351,5.4458394
JCP2022_801438,5.4442186
JCP2022_807848,5.443735
JCP2022_807232,5.410578
JCP2022_801591,5.3996296
JCP2022_800026,5.398721
JCP2022_805000,5.390094
JCP2022_801066,5.389527
JCP2022_807824,5.38385
JCP2022_802929,5.372937
JCP2022_805951,5.3670397
JCP2022_806614,5.3612685
JCP2022_801147,5.356558
JCP2022_807393,5.354811
JCP2022_800433,5.3522396
JCP2022_803116,5.3501253
JCP2022_807472,5.3490567
JCP2022_801439,5.343686
JCP2022_807625,5.342048
JCP2022_806009,5.335008
JCP2022_805614,5.3295527
JCP2022_803528,5.3287
JCP2022_805460,5.327766
JCP2022_804438,5.327633
JCP2022_804153,5.3238873
JCP2022_802109,5.3236327
JCP2022_805478,5.3220263
JCP2022_803028,5.3181405
JCP2022_801617,5.302539
JCP2022_802795,5.297417
JCP2022_806941,5.2969933
JCP2022_802469,5.287408
JCP2022_802437,5.2832236
JCP2022_803484,5.2778463
JCP2022_802925,5.275188
JCP2022_801298,5.269562
JCP2022_800621,5.265125
JCP2022_807857,5.261011
JCP2022_805915,5.260844
JCP2022_807473,5.260409
JCP2022_806464,5.2480645
JCP2022_806940,5.23827
JCP2022_802271,5.2326775
JCP2022_803539,5.2178545
JCP2022_801055,5.2162595
JCP2022_801684,5.2144246
JCP2022_807551,5.213224
JCP2022_801840,5.210794
JCP2022_800818,5.2103734
JCP2022_802785,5.209714
JCP2022_801699,5.2093477
JCP2022_807038,5.207237
JCP2022_802130,5.2062573
JCP2022_800634,5.2029896
JCP2022_804556,5.201671
JCP2022_804468,5.200331
JCP2022_804552,5.1961246
JCP2022_801953,5.1949916
JCP2022_807286,5.1868005
JCP2022_802950,5.1814814
JCP2022_800595,5.1731277
JCP2022_803307,5.169405
JCP2022_804980,5.1626554
JCP2022_805456,5.158543
JCP2022_801565,5.158511
JCP2022_803855,5.1533303
JCP2022_807872,5.151265
JCP2022_805858,5.1394515
JCP2022_801321,5.139152
JCP2022_803053,5.1390166
JCP2022_804436,5.1346145
JCP2022_800412,5.1337967
JCP2022_802287,5.1336246
JCP2022_806676,5.130768
JCP2022_805663,5.1262026
JCP2022_801540,5.1178484
JCP2022_802208,5.1151323
JCP2022_805868,5.1100597
JCP2022_804740,5.1022725
JCP2022_807005,5.1006346
JCP2022_805369,5.1004877
JCP2022_803348,5.0967503
JCP2022_805520,5.091477
JCP2022_801811,5.090844
JCP2022_802210,5.090581
JCP2022_800885,5.0903754
JCP2022_807660,5.0888824
JCP2022_806629,5.088613
JCP2022_801290,5.081979
JCP2022_801731,5.078765
JCP2022_806775,5.078189
JCP2022_806949,5.073648
JCP2022_802167,5.07032
JCP2022_802908,5.062887
JCP2022_802563,5.0605726
JCP2022_802286,5.055407
JCP2022_804297,5.050524
JCP2022_802566,5.0482535
JCP2022_806925,5.0461373
JCP2022_803258,5.044365
JCP2022_803445,5.0301604
JCP2022_806891,5.027318
JCP2022_807565,5.018487
JCP2022_806142,5.0183334
JCP2022_807451,5.0181704
JCP2022_806072,5.014237
JCP2022_801418,5.014138
JCP2022_802687,5.010237
JCP2022_802749,5.0067887
JCP2022_804969,5.005409
JCP2022_805455,4.997351
JCP2022_805431,4.9962583
JCP2022_804105,4.993883
JCP2022_805962,4.992737
JCP2022_805324,4.9895215
JCP2022_805347,4.9888477
JCP2022_803483,4.988845
JCP2022_803929,4.983667
JCP2022_802375,4.9832277
JCP2022_807412,4.973317
JCP2022_803472,4.967251
JCP2022_804141,4.9665613
JCP2022_801786,4.965106
JCP2022_803194,4.963749
JCP2022_801754,4.9632554
JCP2022_802080,4.9607153
JCP2022_807201,4.9520397
JCP2022_800642,4.9477844
JCP2022_806946,4.9465413
JCP2022_802215,4.9417562
JCP2022_800284,4.9356537
JCP2022_801353,4.9349465
JCP2022_805038,4.934005
JCP2022_801554,4.9339266
JCP2022_804950,4.933124
JCP2022_807306,4.9234705
JCP2022_800255,4.9231114
JCP2022_800887,4.922866
JCP2022_806580,4.9188027
JCP2022_801584,4.91591
JCP2022_806933,4.9155
JCP2022_802049,4.9108167
JCP2022_803714,4.909958
JCP2022_803197,4.9085517
JCP2022_803410,4.9025636
JCP2022_803128,4.9020243
JCP2022_803926,4.9013877
JCP2022_801853,4.89698
JCP2022_806685,4.886028
JCP2022_801000,4.882931
JCP2022_800395,4.8822737
JCP2022_805970,4.880246
JCP2022_800336,4.879909
JCP2022_801936,4.8788357
JCP2022_805023,4.8711243
JCP2022_802110,4.868094
JCP2022_806174,4.8647265
JCP2022_801745,4.8569427
JCP2022_804701,4.855128
JCP2022_804811,4.847232
JCP2022_801815,4.8462243
JCP2022_801183,4.8444505
JCP2022_807706,4.8444033
JCP2022_803525,4.8412886
JCP2022_806993,4.8407235
JCP2022_803740,4.8398175
JCP2022_805475,4.837633
JCP2022_800554,4.8356695
JCP2022_803829,4.8340335
JCP2022_801749,4.8317814
JCP2022_800017,4.831724
JCP2022_802759,4.829944
JCP2022_800853,4.8282447
JCP2022_801877,4.8264937
JCP2022_805370,4.824273
JCP2022_803993,4.8204303
JCP2022_806178,4.819548
JCP2022_807568,4.8192244
JCP2022_803400,4.8156185
JCP2022_804636,4.809658
JCP2022_807875,4.805889
JCP2022_803647,4.800227
JCP2022_804379,4.7957706
JCP2022_807665,4.7942257
JCP2022_807156,4.7920666
JCP2022_801634,4.7820196
JCP2022_801860,4.7782364
JCP2022_807068,4.7761555
JCP2022_803974,4.774619
JCP2022_806087,4.7721214
JCP2022_801348,4.7717032
JCP2022_801117,4.769693
JCP2022_806660,4.7695317
JCP2022_800732,4.767532
JCP2022_801451,4.7661495
JCP2022_807723,4.765859
JCP2022_804103,4.765732
JCP2022_801094,4.7641835
JCP2022_807771,4.76377
JCP2022_801379,4.762806
JCP2022_800674,4.7623672
JCP2022_804599,4.752654
JCP2022_802076,4.7425103
JCP2022_801895,4.740223
JCP2022_801124,4.7390714
JCP2022_800293,4.737137
JCP2022_806288,4.736627
JCP2022_803450,4.7364445
JCP2022_802283,4.7350636
JCP2022_804419,4.7349906
JCP2022_804985,4.7336082
JCP2022_801753,4.7330728
JCP2022_806418,4.7302628
JCP2022_803240,4.7273717
JCP2022_800274,4.72657
JCP2022_807476,4.7173634
JCP2022_803856,4.7151103
JCP2022_800539,4.70882
JCP2022_801019,4.707772
JCP2022_802959,4.707417
JCP2022_800738,4.7065024
JCP2022_807974,4.703314
JCP2022_807186,4.702077
JCP2022_806640,4.6979313
JCP2022_801260,4.693702
JCP2022_801847,4.6932187
JCP2022_803188,4.692032
JCP2022_801236,4.690239
JCP2022_807655,4.688036
JCP2022_801258,4.684993
JCP2022_800739,4.6835017
JCP2022_802250,4.680985
JCP2022_806081,4.6788006
JCP2022_805340,4.675399
JCP2022_802212,4.67486
JCP2022_803291,4.6718035
JCP2022_802024,4.659189
JCP2022_801685,4.659038
JCP2022_807435,4.659019
JCP2022_806471,4.6583714
JCP2022_807851,4.6568227
JCP2022_803875,4.655917
JCP2022_807530,4.654309
JCP2022_801823,4.652935
JCP2022_801176,4.652813
JCP2022_802962,4.6468673
JCP2022_804289,4.6467204
JCP2022_807654,4.6415386
JCP2022_806217,4.638552
JCP2022_802369,4.636476
JCP2022_806529,4.6362634
JCP2022_804334,4.6346474
JCP2022_803976,4.632882
JCP2022_801339,4.631995
JCP2022_801837,4.62474
JCP2022_801342,4.624629
JCP2022_805418,4.6214767
JCP2022_800896,4.6175184
JCP2022_807527,4.6136475
JCP2022_807885,4.6122484
JCP2022_802336,4.611441
JCP2022_802079,4.6032166
JCP2022_804156,4.6016574
JCP2022_804457,4.5997
JCP2022_803568,4.5966406
JCP2022_807786,4.5935774
JCP2022_807728,4.5914145
JCP2022_802254,4.591157
JCP2022_807466,4.5883527
JCP2022_807403,4.5881567
JCP2022_803184,4.585177
JCP2022_805207,4.584992
JCP2022_805730,4.5823836
JCP2022_803452,4.5821304
JCP2022_807859,4.5801105
JCP2022_807231,4.5795317
JCP2022_800396,4.5793743
JCP2022_806078,4.577728
JCP2022_801020,4.577072
JCP2022_805095,4.575516
JCP2022_804443,4.574825
JCP2022_805555,4.5734477
JCP2022_807025,4.5732193
JCP2022_806895,4.572963
JCP2022_800586,4.571398
JCP2022_803696,4.5674715
JCP2022_806423,4.566684
JCP2022_800780,4.5650787
JCP2022_801344,4.5648274
JCP2022_805195,4.5607367
JCP2022_803143,4.5592966
JCP2022_804551,4.558988
JCP2022_800299,4.558865
JCP2022_803393,4.558549
JCP2022_802027,4.555178
JCP2022_806416,4.5546465
JCP2022_800649,4.5525517
JCP2022_805919,4.54864
JCP2022_802061,4.546966
JCP2022_806322,4.5459943
JCP2022_800596,4.5457115
JCP2022_803840,4.544011
JCP2022_805411,4.543978
JCP2022_800733,4.543276
JCP2022_807205,4.5430565
JCP2022_800055,4.541814
JCP2022_801826,4.5391154
JCP2022_807318,4.537067
JCP2022_805835,4.5359898
JCP2022_806771,4.5271397
JCP2022_801416,4.5260468
JCP2022_800471,4.5241084
JCP2022_801610,4.5231624
JCP2022_805863,4.5228543
JCP2022_806291,4.520823
JCP2022_806827,4.517179
JCP2022_803818,4.512541
JCP2022_806044,4.5101595
JCP2022_804660,4.5082684
JCP2022_800802,4.50398
JCP2022_806991,4.501267
JCP2022_805813,4.500601
JCP2022_804594,4.500147
JCP2022_807444,4.4985642
JCP2022_806769,4.4954543
JCP2022_805482,4.4927588
JCP2022_801757,4.4918976
JCP2022_804469,4.491301
JCP2022_801086,4.4907093
JCP2022_805093,4.490084
JCP2022_804770,4.487272
JCP2022_803272,4.48423
JCP2022_800940,4.4831967
JCP2022_804711,4.4804134
JCP2022_805676,4.480411
JCP2022_806094,4.4792113
JCP2022_806089,4.476804
JCP2022_800193,4.475414
JCP2022_802207,4.475278
JCP2022_801927,4.4664493
JCP2022_801187,4.462777
JCP2022_802515,4.459582
JCP2022_806956,4.4585853
JCP2022_806334,4.4550176
JCP2022_806327,4.454181
JCP2022_804296,4.453736
JCP2022_807423,4.4530597
JCP2022_807968,4.4507046
JCP2022_802915,4.450286
JCP2022_807057,4.4476757
JCP2022_806793,4.4429016
JCP2022_802230,4.4413953
JCP2022_806860,4.4391637
JCP2022_806103,4.4390388
JCP2022_800819,4.437333
JCP2022_801182,4.436283
JCP2022_800721,4.4339914
JCP2022_800263,4.4290924
JCP2022_807471,4.420677
JCP2022_803446,4.4203916
JCP2022_802037,4.419268
JCP2022_803556,4.41822
JCP2022_802185,4.4159904
JCP2022_800700,4.4151745
JCP2022_807044,4.4146585
JCP2022_806127,4.414168
JCP2022_800377,4.4140453
JCP2022_802930,4.4136643
JCP2022_805002,4.4111333
JCP2022_805328,4.4104257
JCP2022_806233,4.408649
JCP2022_807105,4.4077477
JCP2022_806055,4.4048867
JCP2022_802520,4.4046297
JCP2022_800380,4.4046226
JCP2022_805413,4.404252
JCP2022_803562,4.4038153
JCP2022_801662,4.403526
JCP2022_806678,4.4034877
JCP2022_803120,4.402844
JCP2022_801327,4.40231
JCP2022_804328,4.400601
JCP2022_801406,4.400238
JCP2022_801603,4.39926
JCP2022_803624,4.3991265
JCP2022_802272,4.398238
JCP2022_807581,4.3973846
JCP2022_800228,4.396342
JCP2022_804550,4.3925834
JCP2022_806995,4.39171
JCP2022_804339,4.382197
JCP2022_806551,4.380208
JCP2022_807002,4.378095
JCP2022_803540,4.3773828
JCP2022_805319,4.3713875
JCP2022_801107,4.3713775
JCP2022_807066,4.369701
JCP2022_800502,4.368469
JCP2022_803041,4.367718
JCP2022_802458,4.365377
JCP2022_803957,4.3653035
JCP2022_800135,4.3643184
JCP2022_804236,4.358006
JCP2022_802039,4.357195
JCP2022_806642,4.35686
JCP2022_803464,4.3564086
JCP2022_801990,4.355724
JCP2022_804416,4.3554306
JCP2022_803542,4.3543925
JCP2022_805540,4.3537407
JCP2022_803584,4.3445826
JCP2022_803343,4.342382
JCP2022_807342,4.34178
JCP2022_805998,4.3387113
JCP2022_803036,4.338349
